"Id","FirstName","LastName","Title","ShortDescription","Presentation","ServiceIds"
"e943c613-14d5-465b-aa94-a4ffbdb7f44e","Virpi","Väänänen","psykoterapeutti, psykologi","Psykoterapeutti, psykologi ja neuropsykiatrinen valmentaja","Olen psykologi ja kognitiivinen psykoterapeutti. Voit varata ajan vastaanotolleni matalalla kynnyksellä mikäli toivot tukea elämäntilanteessasi tai helpottumista psyykkisen oireilun osalta. Terapiassa työskentelyn kohteena voivat olla eriasteiset ahdistuneisuus-, masennus- ja uupumisoireet, pakko-oireet tai erilaiset elämäntilanteiden ja ihmissuhteiden ongelmakohdat. Terapeuttina pyrin asiakkaan voimavarojen, tunnesäätelyn, itsetuntemuksen ja selviytymiskeinojen vahvistamiseen sekä kannustavaan ja tukea antavaan kohtaamiseen keskustelun ja erilaisten harjoitteiden kautta. Työotteeni on aktiivinen, mutta samalla rauhallinen ja tilaa antava. Turvallinen ja läsnäoleva kohtaaminen ovat mielestäni tärkeä pohja muutokselle. Voit varata ajan lyhytpsykoterapiaan tai yksittäisille ohjauskäynneille. Aikuisten lisäksi aikoja varattavissa myös nuorille. Valitettavasti minulla ei ole tilaa uusille Kelan kuntoutuspsykoterapioille. Olet lämpimästi tervetullut vastaanotolleni elämän eri käänteissä.","Elintapamuutosten psykologinen tuki, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Lastenpsykologin vastaanotto, Kognitiiviset menetelmät, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Työuupumuksen tutkimus ja hoito, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Kognitiivinen käyttäytymisterapia (KKT, CBT), Kriisituki, Surevan tuki, Stressin säätelytaitojen vahvistaminen, Neuropsykiatrinen valmennus, Nuorten psykoterapia, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Lasten psykoterapia, Unettomuus, Lapsiperheen mielen tuki, Mielenterveyden tuki ja hoito, Pakko-oireiden tutkimus ja hoito, Traumafokusoitu kognitiivinen käyttäytymisterapia (TF-CBT)"
"6b866d16-46d2-4f10-b90c-9625f5b5833d","Outi","Abrahamsson","Psyko- ja perheterapeutti","Kokenut perhepsykoterapeutti ja psykoterapeutti","Olen kokenut perhepsykoterapeutti ja psykoterapeutti. Minulta löytyy pitkä työkokemus somaattisten sairauksien merkityksestä perheessä. 

Näen tärkeänä koko perhesysteemin huomioimisen työskentelyssä sekä asiakkaan omien voimavarojen vahvistamisen sekä toiveikkuuden lisäämisen. Olet lämpimästi tervetullut vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Kriisi- ja traumapsykoterapia, Kivun hoito, 5c293540-ef20-437d-945f-3321804b8a08, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Kognitiiviset menetelmät, Ikääntyvän psykologinen tuki, Mielen hyvinvoinnin asiantuntijaluennot, Työterveyden lyhytpsykoterapia, Lapsen psykologinen tuki, Vihan käsittely, Traumafokusoitu kognitiivinen käyttäytymisterapia (TF-CBT)"
"259f8331-5a40-4a2e-b067-e1712e2dec1f","Sisko","Maantila","Psykoterapeutti","Kokenut psykoterapeutti, sairaanhoitaja","Teen yksilö-, pari- ja perheterapiaa ja työterveyden lyhytpsykoterapiaa (1-20 kertaa). Koulutukseltani olen psykiatrinen erikoissairaanhoitaja ja psykoterapeutti. Täydentävinä koulutuksina minulla on mm. kognitiivinen psykoterapian peruskoulutus, depressiohoitajan-, ja päihdetyön erikoistumisen opinnot. Minulla on laaja-alainen työkokemus sekä psykoterapeuttinen osaaminen asiakkaiden erilaisiin elämänkriiseihin ja mielenterveyden ongelmatilanteisiin liittyen (esim. ahdistuneisuus, masentuneisuus, unettomuus, tunne-elämän säätelyvaikeudet, ihmissuhteisiin liittyvät vaikeudet, työelämään liittyvät vaikeudet). Mielestäni tärkeintä on asiakkaan ja terapeutin välinen vuorovaikutussuhde. Työotteeni on kokonaisvaltainen, kuunteleva, kannustava, voimavarakeskeinen, osallistuva ja tavoitteellinen. Palveluni on saatavilla myös etäyhteyden välityksellä.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Kivun hoito, Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, ADHD:n arviointi ja tuki, Eroauttaminen, Kognitiiviset menetelmät, Perheen tuki, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, Unettomuuden hoito (yksilötuki), Väsymys ja sen hoito, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"3234010c-5bd1-4189-867b-9b9b91a52db1","Tarja","Porthan","Psykologi, psykoterapeutti","Kokenut psykologi ja psykoterapeutti","Olen ihmisistä kiinnostunut ja yhteistyökykyinen psykologi, jolla on pitkä kokemus psykologin, psykoterapeutin ja työterveyspsykologin työstä. Erityisosaamistani on masennuksen ja ahdistuksen hoito sekä lyhytpsykoterapia, elämän kriisivaiheet, univaikeudet sekä diabeteksen hoidon ja painonhallinnan psyykkinen tuki.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , 5c293540-ef20-437d-945f-3321804b8a08, Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Soittopyyntö, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Hyväksymis- ja omistautumisterapia (HOT)"
"11a8d138-655d-484e-844f-38cb359ccfe0","Maarit","Tuusvuori","Psykoterapeutti","Käytännönläheinen, aktiivinen ja asiakasta kuunteleva psykoterapeutti","Olen psykoterapeutti ja terveystieteiden maisteri. Terapiasuuntaukseni on voimavara- ja ratkaisukeskeinen. Teen tarvittaessa myös työnohjausta ja prosessikonsultointia. Olen toiminut psykoterapeuttina vuodesta 2012 alkaen. Työkokemukseeni kuuluu myös mm. psykiatrinen avohoito. Hoidan asiakkaita, joilla on masennusta, ahdistuneisuutta, uupumusta, stressiä sekä haasteita ihmissuhteissa ja elämänhallinnassa. Traumaterapiaan olen aloittanut perehtymisen, mm. EMDR-terapian 1. vaihe on minulla suoritettuna. Työskentelytapani on käytännönläheinen, aktiivinen ja asiakasta kuunteleva.","Psykoterapia, psykoterapeutti, Työterveyden lyhytpsykoterapia"
"4e8a9f9b-ad71-4fe5-98c4-9e605912a23b","Emilia","Silvén","Psykologi, psykoterapeutti","Kokenut psykologi ja psykoterapeutti","Olen psykologi ja kognitiivisen käyttäytymisterapian psykoterapeutti, jolla on kokemusta nuorten ja aikuisten kanssa työskentelystä. Ensiarvoisen tärkeänä työssäni pidän luottamuksellisen ja myötätuntoisen yhteistyösuhteen rakentamista. Yhteistyö lyhytterapiassa on tavoitteellista, asiakaslähtöistä ja käytännönläheistä. Lähellä sydäntäni ovat itsemyötätunto- ja tietoisuustaidot sekä hyväksymis- ja omistautumisterapian menetelmät.
Som psykolog och KBT-psykoterapeut har jag erfarenhet av att arbeta med både unga och vuxna. I mitt arbete är det viktigt för mig att skapa en trygg och varm samarbetsrelation. I kortidsterapi är samarbetet klientbaserat och aktivt. Nära mitt hjärta ligger metoder från Acceptans and commitment therapy och att stöda förmågor som självmedkänsla och medvetennärvaro.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, 5c293540-ef20-437d-945f-3321804b8a08, Psykologi, Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Unettomuus, Univalmentaja, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, 88f839d1-9603-4011-921e-be3cde638034, Vihan käsittely, Kognitiivinen käyttäytymisterapia (KKT, CBT), Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Väsymys ja sen hoito"
"5dc45bc3-7c8a-46db-916d-a17e46ece7d1","Minna-Maria","Wilmi","Psykoterapeutti","Voimavarakeskeinen psykoterapeutti","Olen ratkaisukeskeinen psykoterapeutti. Pohjakoulutukseltani olen yhteiskuntatieteiden maisteri ja sosiaalityöntekijä. Minulla on pitkä työkokemus aikuisten, nuorten ja perheiden tukemisesta ja hoitamisesta perheneuvolassa ja koulun sosiaalityössä. Psykoterapeuttina minulla on kokemusta erityisesti masennus-, ahdistus-, uupumus- ja jännitysoireiden hoitamisesta. Lisäksi olen työskennellyt paljon erilaisiin asiakkaan elämäntilanteisiin liittyvien kriisi- ja muutosvaiheiden parissa. 
Psykoterapia on minulle tavoitteellista työskentelyä yhdessä asiakkaan kanssa. Työotteeni on asiakasta kunnioittava ja hänen voimavarojaan hyödyntävä. Olen perehtynyt psykofyysiseen työskentelyyn; asiakkaan oireita ja tilannetta voidaan tutkia ja hoitaa myös kehollisen kokemuksen kautta. Tarjoan lyhytpsykoterapiaa työterveysasiakkaille sekä työnohjausta yksilöille ja ryhmille.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Eroauttaminen, Kognitiiviset menetelmät, Nuoren psykologinen tuki, EMDR, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Työterveyden lyhytpsykoterapia, Itsetuhoisuuden tutkimus ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki"
"cd0b0bfb-4743-4803-a57b-a04dadea1434","Tommi","Vilppunen","Psykoterapeutti","","Olen peruskoulutukseltani sairaanhoitaja, perhe- ja paripsykoterapeutti ja neuropsykiatrinen valmentaja. Minulla on pitkä ja vankka kokemus lasten ja perheiden kanssa työskentelystä. Aikaisemman psykoterapiakoulutuksen lisäksi opiskelen parhaillaan kognitiiviseksi yksilöpsykoterapeutiksi. Minulla on myös tunnekeskeisen paripsykoterapian syventävä koulutus.

Terapeuttina olen aktiivinen, huumorintajuinen ja asiakasta kuunteleva. Uskon, että hyvä yhteistyösuhde asiakkaan kanssa mahdollistaa parhaimman lopputuloksen terapiatyöskentelylle. Terapeuttina minulle on tärkeää, että asiakkaani tulevat kuulluksi.

Vastaanotolleni voi tulla yksin, kumppanin kanssa tai koko perheen voimin. Otan vastaan kaikenikäisiä asiakkaita. Teen myös työterveyden lyhytpsykoterapioita.

Koulutustaustani on integratiivinen ja vastaanotollani käytän erilaisten terapiasuuntausten menetelmiä joustavasti. Vastaanottokäynti voidaan toteuttaa myös etävastaanottona. 
Tervetuloa vastaanotolleni.","Neuropsykiatrinen valmennus, Pariterapia, Psykoterapia, psykoterapeutti, Työterveyden lyhytpsykoterapia, Neuropsykiatristen oireiden arviointi ja tuki, Perheterapia"
"cfaf009d-fc23-449b-94b3-0ab982b0447f","Agneta","Ahlfors","Psykoterapeutti, työnohjaaja","Nuorten ja perheiden haastavien tilanteiden asiantuntija, työnohjaaja","Tarjoan psykodynaamista psykoterapiaa perhe-elämän kriisivaiheissa. Minulla on ymmärrystä ja ratkaisuosaamista monitahoisuudessa, liittyen esimerkiksi avioeroihin tai perheessä tapahtuviin muihin erilaisiin kriiseihin. Erikoisosaamiseni liittyy lasten ja nuorten ahdinkoon vanhempiensa ristiriitatilanteissa tai nuorten omakohtaisissa ongelmissa, jollaisia ovat esimerkiksi koulukiusaaminen, päihteiden käyttö, ahdistuneisuus tai peliriippuvuus. Työskentelen dialogisesti kaikkia kuunnellen, sillä jokainen ääni perheessä on yhtä arvokas.

Työnohjaus:
Tarjoan ratkaisukeskeistä työnohjausta yksilöille, tiimeille terapeuttisella taustavireellä ja konsultointia johdolle.
Olen jäsenenä STOry;ssa (Suomen työnohjaajat) että RATKES:issa (Ratkaisu- ja voimavarasuuntainen yhdistys) sekä kansainvälisessä SFiO:ssa (Solutin Focus in Organisations).","Työnohjauspalvelut työterveysasiakkaalle, Elintapamuutosten psykologinen tuki, Seksuaaliterapia, Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, Psykoterapia, psykoterapeutti, Psykodynaaminen ja psykoanalyyttinen psykoterapia, Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, Työnohjauspalvelut, ADHD:n arviointi ja tuki, Kelan kuntoutuspsykoterapia, Eroauttaminen, Soittopyyntö, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Lasten psykoterapia, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Seksuaalisuuden ja sukupuolen moninaisuus, Lapsen psykologinen tuki, Itsetuhoisuuden tutkimus ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Kriisituki, Riippuvuuksien arviointi ja tuki, Epävakaan persoonallisuushäiriön tutkimus ja hoito , Lasten univaikeuksien hoito"
"66d0683d-3428-4e0f-a7eb-bcfcc822b7e9","Kaisa","Humaljoki","Psykoterapeutti","Psykoterapeutti","Olen pari- ja perhepsykoterapeutti ja olen erikoistunut neuropsykiatrisiin häiriöihin (ADHD ja autismin kirjo), niiden vaikutukseen yksilön hyvinvointiin sekä pari- ja perhesuhteisiin. 

Luonani käy paljon myös muitakin pariskuntia sekä perheitä, joita koskettavat esimerkiksi vuorovaikutus- ja uskottomuusongelmat. Mielialahäiriöt, kuten masennus ja ahdistuneisuus sekä elämänkriisit ja traumat ovat myös tuttuja teemoja asiakastyössäni. 

Pyrin luomaan turvallisen, aktiivisen ja toiveikkaan ilmapiirin vastaanotolleni. Olen myötätuntoisesti läsnä, kuuntelen kiinnostuneesti ja useimmiten hämmästelen sitä, miten vaikeistakin kokemuksista asiakkaani selviävät. 

Neuropsykiatrisista tutkimuksissa varaathan ajan toiselle asiantuntijalle. 

Tervetuloa vastaanotolleni!

Otan mielelläni vastaan uusia asiakkaita.
Yksilöterapiakäynti 150€
Pari- tai perheterapiakäynti 200€","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Long covid - pitkäaikaisen koronavirusinfektion hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, ADHD:n arviointi ja tuki, Kelan kuntoutuspsykoterapia, Eroauttaminen, Perheen tuki, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Neuropsykiatristen oireiden arviointi ja tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Pakko-oireiden tutkimus ja hoito, Kriisituki, Väsymys ja sen hoito, Perheterapia, Kognitiiviset menetelmät, Integratiiviset psykoterapiat, Tietoisuustaidot eli Mindfulness"
"bc30ae83-cd8b-401e-836a-86a19b8514bf","Kirsi","Kilpeläinen","Työterveyspsykologi, psykoterapeutti","","","Psykologi, Psykoterapia, psykoterapeutti, Työterveyspsykologi, Työterveyden lyhytpsykoterapia, 88f839d1-9603-4011-921e-be3cde638034"
"21b86d34-cf96-4c51-a505-6a7e19d11dc6","Liisa","Haikonen","Psykoterapeutti","Pari- ja perhepsykoterapeutti, kognitiivinen yksilöpsykoterapeutti","Olen pari- ja perhepsykoterapeutti ja minulla on Kela-kelpoisuus. Työmuotooni kuuluu myös lyhytterapia yksilöasiakkaille. Olen täydentänyt koulutustani HOT/ACT:n perus- ja jatkokursseilla. Lisäksi olen käynyt skeematerapian viiden päivän täydennyskoulutuksen ja emotionaalisen trauman hoidon viiden päivän lisäkoulutuksen. Työtavassani painottuu yhteistyö ja yhdessä asetetut tavoitteet. Annan myös tukea erilaisissa elämäntilanteissa. Lisäksi käytän kognitiivisia menetelmiä.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Kelan kuntoutuspsykoterapia, Kognitiiviset menetelmät, Soittopyyntö, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Kognitiivinen psykoterapia, Skeematerapia, Työterveyden lyhytpsykoterapia, 88f839d1-9603-4011-921e-be3cde638034, Ahdistuneisuushäiriöiden tutkimus ja hoito , Hyväksymis- ja omistautumisterapia (HOT), Kriisituki, 7d5f554b-9117-457e-819b-53a28bbdd453, Mielialahäiriöiden tutkimus ja hoito"
"e0ca55ae-7cac-499d-ae58-aa74a2b5c3d2","Marja","Leskelä","Psykoterapeutti, perhe- ja paripsykoterapia","Kokenut perhe- ja paripsykoterapeutti","Olen perhe- ja paripsykoterapeutti. Mielenterveystyön parissa olen työskennellyt vuodesta 1990 lähtien ja psykoterapeuttina 2004 alkaen. Minulla on lisäksi KELA-pätevyys perhe- ja paripsykoterapiaan ja vanhempainohjaukseen.

Työskentelyni viitekehyksenä on narratiivisuus, dialogisuus, voimavarakeskeinen ajattelu. Olen työssäni asiakasta kuunteleva ja aktiivisesti kysymyksiä esittävä. Terapia tukee toivoa, uusien näkökulmien löytämistä, uudelleen suuntautumista ja kuntoutumista.

Tervetuloa!","e440279e-ee64-43e1-98fa-2f596fcbcb4e, Pariterapia, Masennuksen tutkimus ja hoito , d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Kelan kuntoutuspsykoterapia, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Ahdistuneisuushäiriöiden tutkimus ja hoito , Perheterapia, Voimavarakeskeinen pariterapia"
"2e056a85-bb21-407c-b4dc-1365aa5e7660","Marika","Mattila","Työterveyspsykologi","Terapiatukea sekä yksityis- että työelämän vaikeuksissa antava työterveyspsykologi","Tällä hetkellä vastaanotolleni voi varata ainoastaan työterveyden lyhytpsykoterapioita.

Minulla on laaja kokemus ahdistuksen, masennuksen ja tunne-elämän vaikeuksien hoidosta. Kriisityöskentely elämän kipupisteissä, työuupumus, esimiestuki ja unettomuuden hoito ovat myös erityisalaani. Voit tulla vastaanotolleni myös vanhemmuuden kysymysten ja parisuhdevaikeuksien tiimoilta. Olen perehtynyt lisäksi lähisuhdeväkivallan ehkäisyyn ja hoitoon. Teen myös etävastaanottoja. 

Työskentelyni pohjautuu integratiiviseen työotteeseen, jossa työskentelytavat nousevat asiakkaan yksilöllisistä tarpeista. I welcome also English speaking clients.","Psykologi, Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Kriisituki, Unettomuuden hoito (yksilötuki)"
